global_index,fold,paper_id,spec_no,orientation_zone,y_true_log10h,y_pred_log10h,Inv_T_K_value_scaled,Inv_T_K_shap,Gamma_prime_size_value_scaled,Gamma_prime_size_shap,L_value_scaled,L_shap,G_value_scaled,G_shap,SFE_value_scaled,SFE_shap,Misfit_value_scaled,Misfit_shap,cos_001_value_scaled,cos_001_shap,cos_011_value_scaled,cos_011_shap,MultislipPropensity_110_value_scaled,MultislipPropensity_110_shap,Log_RSS_110_value_scaled,Log_RSS_110_shap,stress_MPa_value_scaled,stress_MPa_shap,T_C_value_scaled,T_C_shap
94,1,mackay,I,near_011,-0.3010300099849701,-0.014829635620117188,0.7433474063873291,1.6302107834095596,-1.2894291877746582,-0.258522102682771,-1.0270322561264038,-0.3857538710382077,0.9367707371711731,-0.36131836499556386,-0.3660167157649994,-0.09322097051969547,0.19766229391098022,-0.02469862035213803,-0.5989314317703247,-0.4399830470439026,1.4163812398910522,-0.6793379894219861,-0.5479259490966797,-0.005519989069903593,0.8310065865516663,-1.1717007988100774,0.7689778804779053,-0.46252930398560266,-0.7377291321754456,-0.05129098832668534
107,1,mackay,V,near_001,2.149219036102295,2.1614532470703125,0.7433474063873291,1.9825549779204308,0.48511096835136414,-0.0006821119510028817,-1.0270322561264038,-0.4635935788151198,0.9367707371711731,-0.34512357903884827,-0.3660167157649994,-0.10075513070555076,0.19766229391098022,-0.03188381603041132,1.1480066776275635,0.6838295829297572,-1.3569488525390625,-0.28166878120249655,0.692131757736206,0.0013103482814603735,0.7607143521308899,-1.0162148852925939,0.7689778804779053,-0.48258704870992125,-0.7377291321754456,-0.05923653777386871
114,1,Gunturi et al.,CMSX-04 -8,interior,1.6020599603652954,1.318410873413086,0.999674916267395,2.3246389274255206,0.48511096835136414,-0.0025640105277172655,-0.5919740796089172,-0.08994675506022064,0.8505634665489197,-0.18552439467494122,-1.3205900192260742,-0.38102963226457204,-1.7551501989364624,0.08995250489331212,-0.5373349785804749,-0.5348922628149326,1.0960493087768555,-0.5223238605921277,-1.4678393602371216,-0.03319549539874885,0.7531403303146362,-1.1888150388479317,0.5799968242645264,-0.3849825998861829,-0.9386037588119507,-0.07271465628324715
122,1,G.M. Han et al.,E,interior,2.5171959400177,2.5914783477783203,0.8914244771003723,2.540254080900662,0.48511096835136414,0.0795964628193967,-0.9578184485435486,-0.4095969310387531,0.9709333777427673,-0.3411795465941825,-0.5218622088432312,-0.20682006023004704,-0.8675081729888916,0.2160704618569023,0.9060415029525757,0.6501149870281202,-0.048230718821287155,0.038601536774250815,-0.1700381338596344,0.006503282715477865,1.0625766515731812,-1.5443434020352422,1.0235238075256348,-0.6894014107408681,-0.8549060225486755,-0.05123125395271739
137,1,G.M. Han et al.,E,interior,2.1003706455230713,2.0745506286621094,-1.4702091217041016,-3.810063241962715,0.48511096835136414,0.0028298418725318164,1.1976972818374634,0.4282921472340163,-1.3475896120071411,0.35793431431401374,1.488245964050293,0.39791625439644057,0.8880505561828613,-0.16551444417587413,0.9608476161956787,0.34963971281969786,-0.1883922815322876,-0.0094153891946832,0.03226826712489128,-0.016532143946714012,-1.1127922534942627,1.3020250142348704,-1.386948823928833,0.8102245768658544,1.4886319637298584,0.11085091582261991
148,1,G.M. Han et al.,P,interior,1.8129132986068726,1.8929691314697266,-1.4702091217041016,-3.4934844565873355,0.48511096835136414,-0.005795118206767186,1.1976972818374634,0.36210444384960583,-1.3475896120071411,0.32676562800936126,1.488245964050293,0.21053260219889,0.8880505561828613,-0.07895253550315051,-0.3643622100353241,-0.37936314141920613,0.8350546956062317,0.19539868458201137,-2.7686333656311035,-0.00621595256447861,-1.200180172920227,1.6778923809533535,-1.386948823928833,0.8507980829401767,1.4886319637298584,0.10154740552032415
154,1,G.M. Han et al.,[111],near_111,2.267171621322632,2.455944061279297,-1.4702091217041016,-3.6720291496216704,0.48511096835136414,-0.020580637399778858,1.1976972818374634,0.3366378707608828,-1.3475896120071411,0.2899849394127924,1.488245964050293,0.2199589856494009,0.8880505561828613,-0.09689212417279316,-1.6026885509490967,-0.4388838151543791,-0.4564002454280853,-0.07631143605139724,0.692131757736206,0.04055138997621627,-1.886400818824768,2.6943655969090146,-1.386948823928833,0.8618954320381191,1.4886319637298584,0.11657203013681705
165,1,Lukas et al,Fig2a_CM186LC_3,near_011,3.2704458236694336,3.100475311279297,0.0039138467982411385,0.31337056692445,-0.10640240460634232,-0.06545223940203347,-0.11736508458852768,0.07068741644448247,0.3514684736728668,0.014618020730665647,-0.2587648034095764,-0.051059562667380154,-1.3951619863510132,0.17841484571435381,-0.7569612860679626,-0.6172068589355354,1.4843679666519165,-0.054874253312406314,0.692131757736206,0.06919106545026085,-0.2924284338951111,0.49890503211187764,-0.6773057579994202,0.5188718784761023,-0.1016259491443634,-0.06785370577617726
177,1,Lukas et al,Fig2b_CMSX4_2,near_111,1.8633228540420532,2.050443649291992,0.0039138467982411385,0.06718011899531512,1.0766243934631348,-0.01988276577260988,0.13971476256847382,0.14519430952511597,0.11019475758075714,0.06695450912607391,-0.508495032787323,-0.08034683248717453,-1.1880455017089844,0.15621906209940165,-1.6026513576507568,-0.7510505514014391,-0.45644286274909973,-0.04625894870824604,0.692131757736206,0.08411788594125358,-0.1018250435590744,0.344831910863909,0.2945968508720398,-0.18426521496406875,-0.1016259491443634,-0.04699936404193659
187,1,leng et al,E,interior,2.352182626724243,2.006814956665039,-1.8509689569473267,-5.121080586637013,0.48511096835136414,-0.004887782224488647,2.6709625720977783,0.6896820544704018,-2.088758945465088,0.23330922345459734,1.2655645608901978,0.45053391251979813,-0.8231260776519775,0.2165565903803546,1.0916757583618164,0.3684020151846176,-1.0377037525177002,-0.11379942515662657,0.3924647569656372,-0.006651237503642758,-1.4682093858718872,1.8762676290540008,-1.4949380159378052,0.9663218788253807,1.9908186197280884,0.17146152119798144
4,2,1988,CMSX2 5,interior,2.2810332775115967,2.289243698120117,-1.5045945644378662,-4.827723137843553,-1.22870934009552,-0.022478770907671218,1.3011338710784912,0.4923700527826958,-1.510581135749817,0.5324506148996353,1.7477515935897827,0.7548863001823242,1.0454286336898804,-0.26087612083298073,-0.49381592869758606,-0.23309240050641886,0.8724948763847351,0.006812372141921764,-2.09710955619812,-0.12315503223809385,-1.6343421936035156,1.972669764318826,-1.538074254989624,1.7511989720073522,1.536948323249817,0.10128704998563362
10,2,1988,CMSX2 11,interior,2.703291416168213,2.563671112060547,-1.5045945644378662,-4.06685233181137,0.5265896916389465,-0.02396214326077885,1.3011338710784912,0.4061707698876902,-1.510581135749817,0.4220488947107379,1.7477515935897827,0.6539452679938772,1.0454286336898804,-0.22750750276327067,0.9339755177497864,0.30774212036940746,-0.020606599748134613,-0.017843621267288695,0.021409187465906143,0.015128147687522344,-1.499105453491211,1.4039910449991433,-1.538074254989624,1.480250130986387,1.536948323249817,0.08708463738466285
21,2,1988,Alloy454 4,interior,2.285557270050049,2.4232139587402344,-1.0236947536468506,-2.757331380030422,1.1116893291473389,0.07090301224794543,1.3399736881256104,0.4240201883340886,-1.1695644855499268,0.37969363718687094,-0.04300612211227417,0.0032543364293334464,1.8320375680923462,-0.36745023332176885,0.6859394311904907,0.24865772802112507,0.6733602285385132,0.06026865232840316,0.5092068314552307,0.01579062824142669,-0.7622504234313965,0.8067276677218135,-1.2290596961975098,1.289866964201517,0.955289363861084,0.05563452270886002
22,2,1988,Alloy454 5,interior,2.5314788818359375,2.1622543334960938,-1.0236947536468506,-2.9011590699584184,1.1116893291473389,0.042372081726737544,1.3399736881256104,0.5062843527892426,-1.1695644855499268,0.4383929124381343,-0.04300612211227417,0.005859846160587649,1.8320375680923462,-0.306433430518137,-0.13102054595947266,-0.16906925929734995,1.2578250169754028,0.11223525834038924,-2.255239963531494,-0.10365456089542059,-0.8114985823631287,1.0031191543857367,-1.2290596961975098,1.3546691242352198,0.955289363861084,0.060433450120452446
49,2,1988,Alloy454 18,interior,1.278753638267517,1.3688030242919922,0.9119467735290527,2.286142526480961,1.1116893291473389,-0.11261075723249588,-0.20390905439853668,0.05494280701432363,0.4048267900943756,-0.03392044505446373,-1.9138163328170776,-0.36527473058190524,1.1317018270492554,-0.1742377794044985,-0.1696562021970749,-0.2703979504251276,0.888893187046051,-0.20100153620915207,-3.7769978046417236,-0.04928531705701924,0.9680452346801758,-1.0822386593028304,0.9263163805007935,-0.7949937980524588,-0.8727817535400391,-0.05777973204612577
64,2,1988,CMSX2 30,interior,2.5352940559387207,2.456186294555664,0.9119467735290527,2.0771221289633544,-1.22870934009552,-0.20407366991334996,-0.9515755772590637,-0.3255954352359234,0.815422534942627,-0.26562444997565265,0.00855853408575058,0.1721379026676101,0.2841941714286804,-0.10515285286209547,1.0303130149841309,0.6415814821188985,-0.4919605851173401,-0.039210551577482516,0.14459024369716644,0.008490864211481422,0.958999514579773,-0.8988111083581112,0.8954149484634399,-0.709351375315989,-0.8727817535400391,-0.04743066396227043
74,2,1988,CMSX2 40,interior,2.684845447540283,2.451597213745117,0.9119467735290527,2.1643028798648736,0.5265896916389465,0.02097970345595128,-0.9515755772590637,-0.3708265513418607,0.815422534942627,-0.2633637704616551,0.00855853408575058,0.14163915447055003,0.2841941714286804,-0.1197146202761325,0.6467552185058594,0.44561832448068506,0.17156891524791718,0.07365309593440743,-1.2737387418746948,-0.08819507112251321,0.9889754056930542,-0.9426868362999835,0.8954149484634399,-0.6797338144575714,-0.8727817535400391,-0.05057949442844896
83,2,1988,CMSX2 49,interior,1.3222192525863647,1.1804161071777344,0.9119467735290527,2.2834181081640033,0.5265896916389465,-0.02334902316318519,-0.9515755772590637,-0.5213462717960698,0.815422534942627,-0.4078151184348322,0.00855853408575058,0.13420225755363424,0.2841941714286804,-0.08288626992817175,-0.7291508316993713,-0.73017151445065,1.0070650577545166,-0.015816317098945924,-0.569321870803833,-0.044137568182954175,0.859350860118866,-0.9729611358483394,0.8954149484634399,-0.7863905210170615,-0.8727817535400391,-0.057905177596094065
92,2,mackay,F,interior,2.139878988265991,2.1087207794189453,0.7645375728607178,1.8328661416220118,-1.22870934009552,0.31526194014366654,-1.0195451974868774,-0.33324001082293675,0.9466438293457031,-0.2614234119363478,-0.4108021557331085,-0.1089412625004418,0.19792094826698303,-0.04603204459669463,-0.7260659337043762,-0.13652479874362858,0.2785786986351013,-0.20880891523537412,-1.976436972618103,0.3101444582770855,0.6298905611038208,-0.5999260930985525,0.7949852347373962,-0.681848039116002,-0.7564499378204346,-0.04037490403516219
93,2,mackay,H,interior,0.0,-0.0354461669921875,0.7645375728607178,1.5066560476819766,-1.22870934009552,-0.31254442146850125,-1.0195451974868774,-0.43429927232206467,0.9466438293457031,-0.4628459175114516,-0.4108021557331085,-0.12517306755337831,0.19792094826698303,-0.022635549004448006,-0.2773101329803467,-0.4014062906314392,1.4474128484725952,-0.5348157408518784,-0.5468258261680603,0.005288016235020057,0.9019210934638977,-0.8675237113498596,0.7949852347373962,-0.6245925774389263,-0.7564499378204346,-0.037181493374378725
108,2,1988,CMSX-4 01,near_001,3.2787535190582275,3.1872081756591797,0.9119467735290527,2.3208424738027453,-0.7606295347213745,-0.05309500605481758,-0.5146275758743286,-0.09722353343399245,0.7905539870262146,-0.17080037124259473,-1.2996559143066406,-0.45030194470145296,-1.7508392333984375,0.44954383474798343,1.1505627632141113,0.28272247350368934,-1.5967082977294922,0.45753825002519705,0.6871148347854614,-0.08923697847946582,0.7892331480979919,-0.7672335138174893,0.8954149484634399,-0.7525505697750173,-0.8727817535400391,-0.05208182383922447
111,2,1988,CMSX-4 05,near_111,3.255272388458252,3.1781349182128906,0.9119467735290527,2.354180520708717,-2.1648688316345215,0.23640401197266533,-0.5146275758743286,-0.05687860706652256,0.7905539870262146,-0.13586230702391144,-1.2996559143066406,-0.2996359963193019,-1.7508392333984375,0.26618672485099387,-1.5578441619873047,-0.2500945567436185,-0.42962875962257385,0.07792388434160537,0.6871148347854614,-0.08343137613065098,0.23256218433380127,-0.1433360574507412,0.8954149484634399,-0.8410185369050299,-0.8727817535400391,-0.05370406374055129
113,2,Gunturi et al.,CMSX-04 -7,interior,2.0413928031921387,1.9162120819091797,1.0197088718414307,2.9685559942997624,0.5265896916389465,-0.10569559885390518,-0.5923072099685669,-0.2154062696855613,0.8611912727355957,-0.3091103644592559,-1.3768436908721924,-0.5015985461015795,-1.8117378950119019,0.40215643416158414,-0.9610834717750549,-0.3409222246705508,0.6630425453186035,-0.18167018073443855,-0.03689206391572952,-0.00416356035728244,0.6829752922058105,-0.919207893419721,0.7795345187187195,-0.9023762272886061,-0.9558758735656738,-0.06571456072021599
124,2,G.M. Han et al.,G,interior,2.5132176876068115,2.295440673828125,0.9119467735290527,2.0503260946281605,0.5265896916389465,0.04796343946368698,-0.9515755772590637,-0.38375901836532506,0.9805074334144592,-0.3953995615383281,-0.5685200095176697,-0.1786602590676872,-0.8982565999031067,0.2532570054124566,0.710453450679779,0.5618019018146633,0.4991983473300934,0.09032707704226656,-0.5046321153640747,-0.010711323833609008,1.1297601461410522,-1.046760636038063,1.049922227859497,-0.7856921476403983,-0.8727817535400391,-0.05033442853478123
126,2,G.M. Han et al.,I,interior,2.0718820095062256,1.9204330444335938,0.9119467735290527,2.5163353582598167,0.5265896916389465,-0.019249688705683478,-0.9515755772590637,-0.4201006460672172,0.9805074334144592,-0.4163790744797702,-0.5685200095176697,-0.2720835547463937,-0.8982565999031067,0.27220556539546964,0.5152866840362549,0.3386776852012855,0.2942614257335663,0.025674450272001423,-1.5892319679260254,-0.0884612724486624,1.0533757209777832,-1.1793484448246692,1.049922227859497,-0.9131424063290219,-0.8727817535400391,-0.06050078567017421
143,2,G.M. Han et al.,K,near_111,2.267171621322632,2.064603805541992,-1.4390336275100708,-4.183289838684059,0.5265896916389465,-0.033987684217977515,1.1651945114135742,0.4392782181162216,-1.3177175521850586,0.42954122216729645,1.4657374620437622,0.5101506013274273,0.9084064364433289,-0.19811612593651584,-1.3128565549850464,-0.5588876395342264,-0.13258984684944153,-0.03293788037238567,0.08771753311157227,0.03403072073105663,-1.6709874868392944,1.9351989372486351,-1.3642535209655762,1.4402260199745747,1.4538542032241821,0.09550727505035386
146,2,G.M. Han et al.,N,near_011,1.8195439577102661,2.0061798095703125,-1.4390336275100708,-4.231458456963537,0.5265896916389465,-0.024004882447277075,1.1651945114135742,0.41449525173008417,-1.3177175521850586,0.41911913639993176,1.4657374620437622,0.5499881022236861,0.9084064364433289,-0.21767637040108512,-0.4444692134857178,-0.24852072346315934,1.5035947561264038,0.12259574846087569,0.3393649160861969,0.02695771315551249,-1.1985493898391724,1.3730469471625053,-1.3642535209655762,1.4550686658568281,1.4538542032241821,0.09396470720142046
169,2,Lukas et al,Fig2a_CMSX4_4,near_011,3.2137832641601562,3.0807571411132812,0.028439613059163094,0.1467771011305178,1.1116893291473389,0.14396055705577515,0.1262294054031372,0.22049590805664024,0.1273042857646942,0.14757129643236971,-0.5549921989440918,-0.22242997575795279,-1.2281248569488525,0.2734553405912981,-0.7260659337043762,-0.6361016933682511,1.52690589427948,0.0008660109022129814,0.6871148347854614,0.0540189695481787,-0.07437237352132797,0.23591219986233214,-0.45652347803115845,0.544838698776024,-0.12493448704481125,0.004118315795509603
178,2,Lukas et al,Fig2b_CMSX4_3,near_111,1.913813829421997,1.985006332397461,0.028439613059163094,-0.015674541416084046,1.1116893291473389,0.018778430092125622,0.1262294054031372,0.22441458235030481,0.1273042857646942,0.132524238808069,-0.5549921989440918,-0.19469535049528713,-1.2281248569488525,0.32899180178271914,-1.557442307472229,-0.6964188970468467,-0.43010157346725464,0.005532637071816045,0.6871148347854614,0.08024090756902996,-0.07208118587732315,0.28037530293244145,0.31987544894218445,-0.2909116796720516,-0.12493448704481125,0.006148103745666527
13,3,1988,CMSX2 14,interior,2.4116196632385254,2.5390701293945312,-1.479949951171875,-4.053127823129208,0.5252161622047424,-0.049216863009552185,1.2753545045852661,0.29768555774459765,-1.4825527667999268,0.2400721674521201,1.7164720296859741,0.42789324336854717,1.0145463943481445,-0.22458139609019148,-0.9411271810531616,-0.4358820643919812,0.6495108604431152,0.08412185162608367,0.09811786562204361,-0.02355566666637801,-1.7380110025405884,2.1927560980663277,-1.50947904586792,1.5969329360915072,1.5104068517684937,0.21696142483912453
23,3,1988,Alloy454 6,interior,2.4082400798797607,2.5608997344970703,-1.0045678615570068,-2.4283720227222174,1.0968343019485474,-0.033192370475341605,1.3139053583145142,0.38182077220714883,-1.1454124450683594,0.24971018860901734,-0.04494711011648178,-0.03142777300782032,1.785491704940796,-0.2952533978286137,0.4313722848892212,0.15037334632492275,0.5078935623168945,0.10448578084067375,-2.2827720642089844,0.0538645740499791,-0.7848512530326843,0.8835003329207274,-1.2045881748199463,1.2416552275520518,0.9353175759315491,0.007134561884937429
32,3,1988,MXON 7,near_001,2.591064691543579,2.5881919860839844,0.03549468517303467,0.37033999814921903,-0.5036964416503906,-0.0653118370716888,-0.2859569787979126,-0.03395477193822443,0.06583413481712341,0.09017395330176763,-0.4234675168991089,-0.1982559340877469,-0.4179196357727051,0.12626951234955075,1.1886866092681885,0.7315125400080924,-1.5815783739089966,-0.2863546778496669,0.702674150466919,0.029952381510377157,0.27823173999786377,-0.3321588832860225,-0.06124720349907875,0.09914564267073449,-0.13270549476146698,-0.14490094624821914
33,3,1988,MXON 8,near_001,2.5820634365081787,2.606334686279297,0.03549468517303467,0.3762356079650443,-0.5036964416503906,-0.045771106367034055,-0.2859569787979126,-0.04541025986665666,0.06583413481712341,0.0882935203446816,-0.4234675168991089,-0.2012472249839475,-0.4179196357727051,0.10506241648651518,1.189684510231018,0.6964988634011529,-1.4950910806655884,-0.27146454474057974,0.7079724073410034,0.01871306810629312,0.2717589735984802,-0.3222057067946945,-0.06124720349907875,0.0630648914190898,-0.13270549476146698,-0.13990013643490756
51,3,1988,Alloy454 21,interior,1.556302547454834,1.5464859008789062,0.9088647365570068,3.014443405185846,1.0968343019485474,-0.035711785732911526,-0.21849289536476135,0.03776471941634063,0.41108256578445435,-0.026852582785897264,-1.8851072788238525,-0.46570078310007046,1.0991017818450928,-0.2623891801162562,-0.2771206200122833,-0.4138145297263041,0.13636131584644318,0.03152100775421607,-0.14316953718662262,-0.05802897076054591,0.762580931186676,-1.2273133477301632,0.9220259785652161,-1.2367551571741882,-0.8721060752868652,-0.1048805021568388
67,3,1988,CMSX2 33,interior,2.892094612121582,2.557394027709961,0.9088647365570068,2.669522962478016,-1.1896382570266724,-0.1944390545871271,-0.9605976939201355,-0.3771980934521374,0.8170110583305359,-0.23015674407867223,0.00577274477109313,0.11559806690693833,0.2684703469276428,-0.14013644261021838,1.0219463109970093,0.7415784831477363,-0.12161091715097427,-0.0022408360725205212,0.6943857669830322,0.03469414849075881,1.0082768201828003,-1.3175365346335495,0.8915368914604187,-1.0742190638947153,-0.8721060752868652,-0.05650502473519294
69,3,1988,CMSX2 35,near_011,0.4771212637424469,0.4053325653076172,0.9088647365570068,2.0502086885350965,-1.1896382570266724,-0.2545949057774666,-0.9605976939201355,-0.14660051025914655,0.8170110583305359,-0.10288611113296907,0.00577274477109313,0.043321954945295074,0.2684703469276428,-0.07369860687537667,-0.6268536448478699,-0.7202160814034404,1.46927809715271,-0.46158451269854034,0.12399504333734512,-0.0208761991380472,0.8692142367362976,-1.287890603432149,0.8915368914604187,-1.046133208151344,-0.8721060752868652,-0.038413561617405556
71,3,1988,CMSX2 37,near_001,2.880241870880127,2.7548675537109375,0.9088647365570068,3.1838542343961183,0.5252161622047424,-0.012490438857341038,-0.9605976939201355,-0.4928366128901947,0.8170110583305359,-0.2643543101319634,0.00577274477109313,-0.0004539148829514356,0.2684703469276428,-0.17402020394397405,1.1579557657241821,0.9943339458795585,-1.0310862064361572,-0.2454756201188523,0.5614437460899353,0.004522367752923317,0.8965310454368591,-1.3348425335523932,0.8915368914604187,-1.112525098726263,-0.8721060752868652,-0.08769511036504941
82,3,1988,CMSX2 48,near_111,1.556302547454834,1.668701171875,0.9088647365570068,3.5475471216472436,0.5252161622047424,-0.18979422955768496,-0.9605976939201355,-0.5598684419564733,0.8170110583305359,-0.33425750238305135,0.00577274477109313,-0.08524998984224771,0.2684703469276428,-0.1487369924891737,-1.3881845474243164,-0.5444590159801176,-0.19037757813930511,-0.12028262241571831,0.5797248482704163,-0.014409928363938564,0.3947407305240631,-0.8600779235696421,0.8915368914604187,-1.3172816449927884,-0.8721060752868652,-0.08949864609963588
95,3,mackay,J,interior,1.1461280584335327,1.7127571105957031,0.7631469368934631,2.310605950374075,-1.1896382570266724,-0.08564985256786674,-1.0280617475509644,-0.5307950471490261,0.9467407464981079,-0.3771486984842896,-0.406717449426651,-0.19627392515617592,0.18391506373882294,-0.15146837236269772,1.1283371448516846,0.7131988916871586,-0.9577096104621887,-0.22186897236860667,0.6097108721733093,0.04023920216940774,0.852776050567627,-1.095652371998216,0.7924473881721497,-0.8913945848349217,-0.7570881843566895,-0.08271835168266367
106,3,mackay,U,near_001,2.037426471710205,1.9416484832763672,0.7631469368934631,2.7709659673689293,0.5252161622047424,-0.08619726960460174,-1.0280617475509644,-0.7163226384702903,0.9467407464981079,-0.47689953953515496,-0.406717449426651,-0.19704299004157239,0.18391506373882294,-0.14699062098885815,1.1889287233352661,0.8046291928707318,-1.4548170566558838,-0.30521665685274096,0.711218535900116,0.03838468971019291,0.7810564637184143,-1.1609082327037745,0.7924473881721497,-1.0145409085660853,-0.7570881843566895,-0.09232471781659052
112,3,Gunturi et al.,CMSX-04 -6,interior,2.0718820095062256,1.7217273712158203,1.015390396118164,2.870886021504969,0.5252161622047424,0.03327790054039888,-0.6040018796920776,-0.162900659379447,0.8622595071792603,-0.18847509315852387,-1.3569320440292358,-0.6869288837269661,-1.7857258319854736,0.3575727807295538,0.08787008374929428,-0.24535525714471457,0.30516770482063293,0.030627591304819436,-1.146874189376831,-0.08794418410731321,0.8830971717834473,-1.3885250255445407,0.8915368914604187,-1.0601564370069674,-0.9542616605758667,-0.03452231049445465
121,3,G.M. Han et al.,D,interior,2.4698219299316406,2.4758949279785156,0.9088647365570068,3.28452604871292,0.5252161622047424,-0.0007547168590688225,-0.9605976939201355,-0.5275429338856154,0.9802193641662598,-0.376008676740771,-0.5618513226509094,-0.2955502075016571,-0.8904345035552979,0.34630460531485596,1.037439227104187,0.9318427468304362,-0.42005839943885803,-0.16997264767309375,0.06306663900613785,-0.016103638837169712,1.046258568763733,-1.5343843080084816,1.0439823865890503,-1.3653648347508338,-0.8721060752868652,-0.10858631956729718
125,3,G.M. Han et al.,H,interior,1.9684829711914062,2.097665786743164,0.9088647365570068,2.906323949036169,0.5252161622047424,-0.013895224600138931,-0.9605976939201355,-0.49543188481868355,0.9802193641662598,-0.4027651723913793,-0.5618513226509094,-0.2802143157037498,-0.8904345035552979,0.32209552754180243,0.6364263296127319,0.6285666454054452,0.40172260999679565,0.10904360421806623,-1.3532534837722778,-0.07961379679989317,1.1041653156280518,-1.6238150732950305,1.0439823865890503,-1.2778071961147808,-0.8721060752868652,-0.06497311515393014
140,3,G.M. Han et al.,H,interior,2.3283796310424805,2.266569137573242,-1.415141224861145,-3.9463299219493297,0.5252161622047424,0.004669082386944449,1.1404262781143188,0.33210163556713146,-1.2918814420700073,0.26568038967788526,1.4390783309936523,0.4720524394430465,0.8802527785301208,-0.26192888746828,0.5842779874801636,0.32843400418310154,0.48059895634651184,0.09508905793177641,-1.4902129173278809,-0.010814578103558868,-1.0187565088272095,1.1344849275722826,-1.3379778861999512,1.3808752996037728,1.4282512664794922,0.22380609031313436
149,3,G.M. Han et al.,Q,interior,1.9590413570404053,1.9408683776855469,-1.415141224861145,-3.814972413625993,0.5252161622047424,-0.06483305251961491,1.1404262781143188,0.3173076503016138,-1.2918814420700073,0.2637962098826863,1.4390783309936523,0.327515112020513,0.8802527785301208,-0.19652082697009887,-0.8181193470954895,-0.48810693074876094,0.9006674289703369,0.19591421375828375,-0.016239577904343605,-0.028229225184831837,-1.2277199029922485,1.5141641465173046,-1.3379778861999512,1.4308903360796787,1.4282512664794922,0.17691137569332638
156,3,Wang et al.,SC 2,near_011,1.541579246520996,1.6320629119873047,-0.39180800318717957,-0.6960617845388261,0.5252161622047424,0.07645905362670773,0.5814383029937744,0.14238180497176647,-0.3824657201766968,0.11706952186540494,-0.7476676106452942,-0.18792637086288264,-1.5867722034454346,0.1814688534744054,-0.6989846229553223,-0.5382369700662523,1.4969193935394287,0.1105310347378245,0.711218535900116,0.013474887416021201,0.08617717772722244,-0.14100271747817847,-0.2708597183227539,0.38162012797242784,0.2780725955963135,-0.1097084437131665
167,3,Lukas et al,Fig2a_CMSX4_2,near_011,2.2966651916503906,2.3830604553222656,0.03549468517303467,0.44077471678822894,1.0968343019485474,0.16980285584795213,0.10918975621461868,0.0991394973416245,0.13671468198299408,0.06364279831365675,-0.5485451817512512,-0.14813634780957902,-1.2137341499328613,0.22121154876433807,-0.6989846229553223,-0.6594974331603336,1.4969193935394287,0.23255472321310428,0.711218535900116,0.026564954245801107,0.2470839023590088,-0.3487982995028142,-0.05743606761097908,0.04432257614256633,-0.13270549476146698,-0.12897627268016423
174,3,Lukas et al,Fig2b_CM186LC_5,near_111,3.0569047927856445,3.0432605743408203,0.03549468517303467,0.6037753375152648,-0.046401940286159515,-0.09263635368726772,-0.1413910984992981,-0.011678631551064482,0.3731575608253479,-0.027621143976635933,-0.299955278635025,-0.1585567836272265,-1.4226354360580444,0.41077906597703273,-1.5363401174545288,-0.48630299517794257,-0.4754166603088379,-0.09580636421867661,0.711218535900116,0.006192901695976218,-0.43406978249549866,0.5787709916763091,-0.232748344540596,0.20489173832191085,-0.13270549476146698,-0.13093141934665614
0,4,1988,CMSX2 1,near_001,2.848189115524292,2.7850780487060547,-1.545621633529663,-5.183993038359404,-1.224415898323059,-0.06111598591127345,1.3511406183242798,0.4422417128515905,-1.5626739263534546,0.9139417503014872,1.7681872844696045,1.108824005573488,1.0541642904281616,-0.45500915730753866,1.1570487022399902,0.4161384627127925,-1.4586589336395264,-0.16595295124612902,0.7028965353965759,-0.02966247171466544,-1.748259425163269,2.1335035922002565,-1.573667049407959,1.647543773298009,1.5812690258026123,-0.3140836637796944
14,4,1988,CMSX2 15,interior,2.5820634365081787,2.4505043029785156,-1.545621633529663,-4.424829390320063,0.5296057462692261,-0.05017122900182443,1.3511406183242798,0.5349003641244688,-1.5626739263534546,0.6059450238759809,1.7681872844696045,0.6796101401414311,1.0541642904281616,-0.2027250251085654,-0.781130313873291,-0.4274688622225761,0.3612668514251709,0.0711071634929269,-1.4579435586929321,-0.05715191201887136,-1.8690017461776733,2.3265733950814793,-1.573667049407959,1.55708542844156,1.5812690258026123,-0.3031076334955076
20,4,1988,Alloy454 3,interior,2.39445161819458,2.6271514892578125,-1.0619720220565796,-3.6475527232326583,1.1142796277999878,0.10972425802015084,1.3906890153884888,0.5577938725529735,-1.217085838317871,0.7639143984573211,-0.011085611768066883,0.06401088492557694,1.8247708082199097,-0.4985914826189856,0.6522568464279175,0.24524235884392687,0.6490668654441833,0.30227004203246066,-0.2645261883735657,0.0139140373442915,-0.7897216081619263,1.1411374987873704,-1.2635804414749146,1.4503404221870926,0.9948201179504395,-0.14008626100035249
25,4,1988,Alloy454 8,interior,2.4297523498535156,2.5085926055908203,-1.0619720220565796,-2.9700604607769048,1.1142796277999878,-0.02666573681458799,1.3906890153884888,0.6446969530148369,-1.217085838317871,0.5219874925979632,-0.011085611768066883,-0.01635000978004407,1.8247708082199097,-0.28502439993621503,-0.6188328862190247,-0.37095631986550825,0.4406130611896515,0.07075243411935236,-2.075667381286621,0.016407275802740835,-1.102738380432129,1.4537039677999823,-1.2635804414749146,1.3446217732060401,0.9948201179504395,-0.11103463708975163
