paper_id,spec_no,T_C,stress_MPa,t_rupture_h,theta_from_001_deg,theta_from_011_deg,Gamma_prime_size,L,G,SFE,Misfit,Schmid1_110,MultislipPropensity_110,y_log10,T_K,Inv_T_K,Log_Stress,cos_001,cos_011,RSS_110,Log_RSS_110,Unnamed: 22,orientation_zone,cv_fold
mackay,L,774.0,724.0,41.0,5.5,40.5,0.3,0.36237,65.455,28.681,-0.392,0.437585,0.992118103,1.6127838567197355,1047.15,0.9549730220121281,2.859738566197147,0.9953961983671789,0.7604059656000309,316.81154,2.5008009925735237,,near_001,0
mackay,M,774.0,724.0,53.0,10.5,35.0,0.3,0.36237,65.455,28.681,-0.392,0.467578,0.984659244,1.724275869600789,1047.15,0.9549730220121281,2.859738566197147,0.9832549075639546,0.8191520442889918,338.526472,2.5295926351895752,,interior,1
mackay,O,774.0,724.0,59.0,2.0,43.5,0.3,0.36237,65.455,28.681,-0.392,0.418574,0.998824581,1.7708520116421442,1047.15,0.9549730220121281,2.859738566197147,0.9993908270190958,0.7253743710122877,303.047576,2.4815108145495124,,near_001,2
mackay,Q,774.0,724.0,80.0,5.5,41.0,0.3,0.36237,65.455,28.681,-0.392,0.433947,0.991427525,1.9030899869919435,1047.15,0.9549730220121281,2.859738566197147,0.9953961983671789,0.754709580222772,314.177628,2.4971752565089473,,near_001,3
mackay,R,774.0,724.0,82.0,7.5,39.0,0.45,0.36237,65.455,28.681,-0.392,0.445864,0.985441749,1.9138138523837167,1047.15,0.9549730220121281,2.859738566197147,0.9914448613738104,0.7771459614569709,322.80553599999996,2.5089409741096227,,interior,4
mackay,T,774.0,724.0,98.0,5.0,40.0,0.45,0.36237,65.455,28.681,-0.392,0.440593,1.0,1.9912260756924949,1047.15,0.9549730220121281,2.859738566197147,0.9961946980917455,0.766044443118978,318.989332,2.5037761591355387,,near_001,4
mackay,U,774.0,724.0,109.0,1.5,43.5,0.45,0.36237,65.455,28.681,-0.392,0.418652,1.0,2.037426497940624,1047.15,0.9549730220121281,2.859738566197147,0.9996573249755573,0.7253743710122877,303.10404800000003,2.481591736474265,,near_001,3
mackay,V,774.0,724.0,141.0,2.0,43.0,0.45,0.36237,65.455,28.681,-0.392,0.42199,1.0,2.1492191126553797,1047.15,0.9549730220121281,2.859738566197147,0.9993908270190958,0.7313537016191705,305.52076,2.48504072569845,,near_001,1
1988,CMSX-4 01,760.0,750.0,1900.0,0.0,45.0,0.34,0.36289,64.865,23.096,-0.776,0.408248,1.0,3.278753600952829,1033.15,0.9679136621013404,2.8750612633917,1.0,0.7071067811865476,306.186,2.485985329204346,,near_001,6
1988,CMSX-4 02,760.0,750.0,1050.0,0.0,45.0,0.22,0.36289,64.865,23.096,-0.776,0.408248,1.0,3.0211892990699383,1033.15,0.9679136621013404,2.8750612633917,1.0,0.7071067811865476,306.186,2.485985329204346,,near_001,5
1988,CMSX-4 04,760.0,750.0,1000.0,54.74,35.26,0.34,0.36289,64.865,23.096,-0.776,0.272239,1.0,3.0,1033.15,0.9679136621013404,2.8750612633917,0.5772877120855479,0.8165408118857462,204.17925,2.310011604213219,,near_111,7
1988,CMSX-4 05,760.0,750.0,1800.0,54.74,35.26,0.22,0.36289,64.865,23.096,-0.776,0.272239,1.0,3.255272505103306,1033.15,0.9679136621013404,2.8750612633917,0.5772877120855479,0.8165408118857462,204.17925,2.310011604213219,,near_111,5
